User_State,User_Land_Area,User_Category,User_Gender,User_Is_Loanee,User_Pays_Tax,User_Has_Aadhaar,User_Has_Land_Records,User_Has_Sowing_Cert,User_Has_DPR,User_Has_Caste_Cert,Target_Scheme,Match_Score,Is_Eligible,Missing_Docs_Str
Madhya Pradesh,6.4,SC,Female,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Madhya Pradesh,6.4,SC,Female,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,6.4,SC,Female,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Telangana,11.2,General,Male,1,1,1,0,1,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Telangana,11.2,General,Male,1,1,1,0,1,0,0,Rythu Bandhu,85,1,Pattadar Passbook
Telangana,11.2,General,Male,1,1,1,0,1,0,0,PMFBY (Crop Insurance),100,1,None
Telangana,11.2,General,Male,1,1,1,0,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,11.2,General,Male,1,1,1,0,1,0,0,SMAM (Machinery Subsidy),85,1,Land Records
Uttar Pradesh,1.4,ST,Female,1,0,1,1,0,0,1,PM-KISAN,100,1,None
Uttar Pradesh,1.4,ST,Female,1,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,1.4,ST,Female,1,0,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,1.4,ST,Female,1,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,1.4,ST,Female,1,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,6.4,SC,Male,1,1,1,0,0,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Uttar Pradesh,6.4,SC,Male,1,1,1,0,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,6.4,SC,Male,1,1,1,0,0,0,0,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,6.4,SC,Male,1,1,1,0,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,6.4,SC,Male,1,1,1,0,0,0,0,SMAM (Machinery Subsidy),80,1,"Land Records, Caste Certificate"
Madhya Pradesh,4.1,SC,Male,1,0,1,1,0,1,1,PM-KISAN,100,1,None
Madhya Pradesh,4.1,SC,Male,1,0,1,1,0,1,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,4.1,SC,Male,1,0,1,1,0,1,1,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,4.1,SC,Male,1,0,1,1,0,1,1,Agri Infra Fund (AIF),100,1,None
Madhya Pradesh,4.1,SC,Male,1,0,1,1,0,1,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,6.1,OBC,Male,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Karnataka,6.1,OBC,Male,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,6.1,OBC,Male,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Karnataka,6.1,OBC,Male,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,6.1,OBC,Male,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,9.9,ST,Female,1,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Madhya Pradesh,9.9,ST,Female,1,1,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,9.9,ST,Female,1,1,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,9.9,ST,Female,1,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,9.9,ST,Female,1,1,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,12.9,SC,Male,0,0,1,1,1,0,1,PM-KISAN,100,1,None
Karnataka,12.9,SC,Male,0,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,12.9,SC,Male,0,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Karnataka,12.9,SC,Male,0,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,12.9,SC,Male,0,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,13.2,SC,Female,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Uttar Pradesh,13.2,SC,Female,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,13.2,SC,Female,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Uttar Pradesh,13.2,SC,Female,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,13.2,SC,Female,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Punjab,9.5,ST,Male,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Punjab,9.5,ST,Male,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,9.5,ST,Male,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Punjab,9.5,ST,Male,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,9.5,ST,Male,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Maharashtra,13.2,General,Female,0,1,1,1,0,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Maharashtra,13.2,General,Female,0,1,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,13.2,General,Female,0,1,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Maharashtra,13.2,General,Female,0,1,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,13.2,General,Female,0,1,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,6.8,SC,Female,0,0,1,1,1,0,1,PM-KISAN,100,1,None
Madhya Pradesh,6.8,SC,Female,0,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,6.8,SC,Female,0,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,6.8,SC,Female,0,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,6.8,SC,Female,0,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Punjab,13.1,General,Female,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Punjab,13.1,General,Female,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,13.1,General,Female,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Punjab,13.1,General,Female,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,13.1,General,Female,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Maharashtra,6.2,OBC,Male,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Maharashtra,6.2,OBC,Male,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,6.2,OBC,Male,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Maharashtra,6.2,OBC,Male,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,6.2,OBC,Male,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Maharashtra,8.3,SC,Female,1,0,1,0,0,0,1,PM-KISAN,85,1,Land Records
Maharashtra,8.3,SC,Female,1,0,1,0,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,8.3,SC,Female,1,0,1,0,0,0,1,PMFBY (Crop Insurance),100,1,None
Maharashtra,8.3,SC,Female,1,0,1,0,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,8.3,SC,Female,1,0,1,0,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Karnataka,1.4,ST,Female,0,1,1,1,0,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Karnataka,1.4,ST,Female,0,1,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,1.4,ST,Female,0,1,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Karnataka,1.4,ST,Female,0,1,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,1.4,ST,Female,0,1,1,1,0,0,0,SMAM (Machinery Subsidy),95,1,Caste Certificate
Uttar Pradesh,10.2,OBC,Male,1,0,1,1,0,1,0,PM-KISAN,100,1,None
Uttar Pradesh,10.2,OBC,Male,1,0,1,1,0,1,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,10.2,OBC,Male,1,0,1,1,0,1,0,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,10.2,OBC,Male,1,0,1,1,0,1,0,Agri Infra Fund (AIF),100,1,None
Uttar Pradesh,10.2,OBC,Male,1,0,1,1,0,1,0,SMAM (Machinery Subsidy),100,1,None
Punjab,11.4,SC,Male,1,0,1,0,0,0,1,PM-KISAN,85,1,Land Records
Punjab,11.4,SC,Male,1,0,1,0,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,11.4,SC,Male,1,0,1,0,0,0,1,PMFBY (Crop Insurance),100,1,None
Punjab,11.4,SC,Male,1,0,1,0,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,11.4,SC,Male,1,0,1,0,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Madhya Pradesh,4.8,SC,Male,1,0,1,0,0,0,0,PM-KISAN,85,1,Land Records
Madhya Pradesh,4.8,SC,Male,1,0,1,0,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,4.8,SC,Male,1,0,1,0,0,0,0,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,4.8,SC,Male,1,0,1,0,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,4.8,SC,Male,1,0,1,0,0,0,0,SMAM (Machinery Subsidy),80,1,"Land Records, Caste Certificate"
Uttar Pradesh,0.6,ST,Male,0,0,1,1,1,0,1,PM-KISAN,100,1,None
Uttar Pradesh,0.6,ST,Male,0,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,0.6,ST,Male,0,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,0.6,ST,Male,0,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,0.6,ST,Male,0,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,12.8,SC,Female,1,0,1,1,1,0,1,PM-KISAN,100,1,None
Madhya Pradesh,12.8,SC,Female,1,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,12.8,SC,Female,1,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,12.8,SC,Female,1,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,12.8,SC,Female,1,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Karnataka,6.7,OBC,Female,0,0,1,1,1,1,0,PM-KISAN,100,1,None
Karnataka,6.7,OBC,Female,0,0,1,1,1,1,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,6.7,OBC,Female,0,0,1,1,1,1,0,PMFBY (Crop Insurance),100,1,None
Karnataka,6.7,OBC,Female,0,0,1,1,1,1,0,Agri Infra Fund (AIF),100,1,None
Karnataka,6.7,OBC,Female,0,0,1,1,1,1,0,SMAM (Machinery Subsidy),100,1,None
Telangana,11.5,SC,Male,1,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Telangana,11.5,SC,Male,1,1,1,1,0,0,1,Rythu Bandhu,100,1,None
Telangana,11.5,SC,Male,1,1,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Telangana,11.5,SC,Male,1,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,11.5,SC,Male,1,1,1,1,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Madhya Pradesh,9.7,OBC,Male,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Madhya Pradesh,9.7,OBC,Male,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,9.7,OBC,Male,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,9.7,OBC,Male,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,9.7,OBC,Male,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Maharashtra,5.1,OBC,Female,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Maharashtra,5.1,OBC,Female,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,5.1,OBC,Female,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Maharashtra,5.1,OBC,Female,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,5.1,OBC,Female,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,3.5,OBC,Male,0,0,1,1,0,1,0,PM-KISAN,100,1,None
Madhya Pradesh,3.5,OBC,Male,0,0,1,1,0,1,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,3.5,OBC,Male,0,0,1,1,0,1,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Madhya Pradesh,3.5,OBC,Male,0,0,1,1,0,1,0,Agri Infra Fund (AIF),100,1,None
Madhya Pradesh,3.5,OBC,Male,0,0,1,1,0,1,0,SMAM (Machinery Subsidy),100,1,None
Punjab,2.3,SC,Male,0,1,1,0,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Punjab,2.3,SC,Male,0,1,1,0,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,2.3,SC,Male,0,1,1,0,0,0,1,PMFBY (Crop Insurance),30,0,"Crop Sowing Certificate, Land Records"
Punjab,2.3,SC,Male,0,1,1,0,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,2.3,SC,Male,0,1,1,0,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Karnataka,1.7,General,Male,0,1,1,1,0,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Karnataka,1.7,General,Male,0,1,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,1.7,General,Male,0,1,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Karnataka,1.7,General,Male,0,1,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,1.7,General,Male,0,1,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Maharashtra,6.3,ST,Male,1,0,1,1,1,0,1,PM-KISAN,100,1,None
Maharashtra,6.3,ST,Male,1,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,6.3,ST,Male,1,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Maharashtra,6.3,ST,Male,1,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,6.3,ST,Male,1,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,5.9,SC,Female,0,0,1,0,0,0,0,PM-KISAN,85,1,Land Records
Madhya Pradesh,5.9,SC,Female,0,0,1,0,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,5.9,SC,Female,0,0,1,0,0,0,0,PMFBY (Crop Insurance),30,0,"Crop Sowing Certificate, Land Records"
Madhya Pradesh,5.9,SC,Female,0,0,1,0,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,5.9,SC,Female,0,0,1,0,0,0,0,SMAM (Machinery Subsidy),80,1,"Land Records, Caste Certificate"
Telangana,1.1,ST,Female,1,0,1,1,0,0,1,PM-KISAN,100,1,None
Telangana,1.1,ST,Female,1,0,1,1,0,0,1,Rythu Bandhu,100,1,None
Telangana,1.1,ST,Female,1,0,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Telangana,1.1,ST,Female,1,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,1.1,ST,Female,1,0,1,1,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Uttar Pradesh,13.2,General,Male,0,0,1,1,0,0,0,PM-KISAN,100,1,None
Uttar Pradesh,13.2,General,Male,0,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,13.2,General,Male,0,0,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Uttar Pradesh,13.2,General,Male,0,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,13.2,General,Male,0,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,9.7,OBC,Male,0,1,1,1,0,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Madhya Pradesh,9.7,OBC,Male,0,1,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,9.7,OBC,Male,0,1,1,1,0,0,0,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Madhya Pradesh,9.7,OBC,Male,0,1,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,9.7,OBC,Male,0,1,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Uttar Pradesh,11.4,OBC,Male,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Uttar Pradesh,11.4,OBC,Male,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Uttar Pradesh,11.4,OBC,Male,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Uttar Pradesh,11.4,OBC,Male,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Uttar Pradesh,11.4,OBC,Male,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,11.3,ST,Male,0,0,1,0,0,0,1,PM-KISAN,85,1,Land Records
Madhya Pradesh,11.3,ST,Male,0,0,1,0,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,11.3,ST,Male,0,0,1,0,0,0,1,PMFBY (Crop Insurance),30,0,"Crop Sowing Certificate, Land Records"
Madhya Pradesh,11.3,ST,Male,0,0,1,0,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,11.3,ST,Male,0,0,1,0,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Karnataka,13.0,ST,Female,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Karnataka,13.0,ST,Female,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,13.0,ST,Female,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Karnataka,13.0,ST,Female,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,13.0,ST,Female,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Maharashtra,9.2,OBC,Female,0,0,1,0,1,0,0,PM-KISAN,85,1,Land Records
Maharashtra,9.2,OBC,Female,0,0,1,0,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,9.2,OBC,Female,0,0,1,0,1,0,0,PMFBY (Crop Insurance),85,1,Land Records
Maharashtra,9.2,OBC,Female,0,0,1,0,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,9.2,OBC,Female,0,0,1,0,1,0,0,SMAM (Machinery Subsidy),95,1,Land Records
Maharashtra,14.9,SC,Female,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Maharashtra,14.9,SC,Female,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,14.9,SC,Female,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Maharashtra,14.9,SC,Female,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,14.9,SC,Female,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Punjab,11.9,General,Female,1,1,1,1,0,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Punjab,11.9,General,Female,1,1,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,11.9,General,Female,1,1,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Punjab,11.9,General,Female,1,1,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,11.9,General,Female,1,1,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Karnataka,12.4,OBC,Female,1,0,1,1,0,0,0,PM-KISAN,100,1,None
Karnataka,12.4,OBC,Female,1,0,1,1,0,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Karnataka,12.4,OBC,Female,1,0,1,1,0,0,0,PMFBY (Crop Insurance),100,1,None
Karnataka,12.4,OBC,Female,1,0,1,1,0,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Karnataka,12.4,OBC,Female,1,0,1,1,0,0,0,SMAM (Machinery Subsidy),100,1,None
Maharashtra,7.9,SC,Male,1,0,1,1,1,0,1,PM-KISAN,100,1,None
Maharashtra,7.9,SC,Male,1,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,7.9,SC,Male,1,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Maharashtra,7.9,SC,Male,1,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Maharashtra,7.9,SC,Male,1,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Punjab,8.9,SC,Female,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Punjab,8.9,SC,Female,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,8.9,SC,Female,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Punjab,8.9,SC,Female,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,8.9,SC,Female,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Telangana,6.1,General,Male,1,1,1,1,1,0,0,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Telangana,6.1,General,Male,1,1,1,1,1,0,0,Rythu Bandhu,100,1,None
Telangana,6.1,General,Male,1,1,1,1,1,0,0,PMFBY (Crop Insurance),100,1,None
Telangana,6.1,General,Male,1,1,1,1,1,0,0,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,6.1,General,Male,1,1,1,1,1,0,0,SMAM (Machinery Subsidy),85,1,Land Records
Punjab,0.6,ST,Male,0,0,1,1,0,0,1,PM-KISAN,100,1,None
Punjab,0.6,ST,Male,0,0,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,0.6,ST,Male,0,0,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Punjab,0.6,ST,Male,0,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,0.6,ST,Male,0,0,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Maharashtra,8.2,OBC,Male,1,0,1,1,0,1,0,PM-KISAN,100,1,None
Maharashtra,8.2,OBC,Male,1,0,1,1,0,1,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Maharashtra,8.2,OBC,Male,1,0,1,1,0,1,0,PMFBY (Crop Insurance),100,1,None
Maharashtra,8.2,OBC,Male,1,0,1,1,0,1,0,Agri Infra Fund (AIF),100,1,None
Maharashtra,8.2,OBC,Male,1,0,1,1,0,1,0,SMAM (Machinery Subsidy),100,1,None
Punjab,3.8,ST,Male,0,1,1,1,0,0,1,PM-KISAN,0,0,Not Eligible (Income Tax Payer)
Punjab,3.8,ST,Male,0,1,1,1,0,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Punjab,3.8,ST,Male,0,1,1,1,0,0,1,PMFBY (Crop Insurance),45,0,Crop Sowing Certificate
Punjab,3.8,ST,Male,0,1,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Punjab,3.8,ST,Male,0,1,1,1,0,0,1,SMAM (Machinery Subsidy),100,1,None
Madhya Pradesh,0.6,SC,Female,1,0,1,1,1,0,1,PM-KISAN,100,1,None
Madhya Pradesh,0.6,SC,Female,1,0,1,1,1,0,1,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
Madhya Pradesh,0.6,SC,Female,1,0,1,1,1,0,1,PMFBY (Crop Insurance),100,1,None
Madhya Pradesh,0.6,SC,Female,1,0,1,1,1,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Madhya Pradesh,0.6,SC,Female,1,0,1,1,1,0,1,SMAM (Machinery Subsidy),100,1,None
Telangana,11.9,ST,Male,1,0,1,1,0,0,1,PM-KISAN,100,1,None
Telangana,11.9,ST,Male,1,0,1,1,0,0,1,Rythu Bandhu,100,1,None
Telangana,11.9,ST,Male,1,0,1,1,0,0,1,PMFBY (Crop Insurance),100,1,None
Telangana,11.9,ST,Male,1,0,1,1,0,0,1,Agri Infra Fund (AIF),25,0,Detailed Project Report (DPR)
Telangana,11.9,ST,Male,1,0,1,1,0,0,1,SMAM (Machinery Subsidy),95,1,Land Records
Punjab,15.0,General,Male,0,0,1,1,1,0,0,PM-KISAN,100,1,None
Punjab,15.0,General,Male,0,0,1,1,1,0,0,Rythu Bandhu,0,0,Not Eligible (State Mismatch - Telangana Only)
